label,area,centroid-0,centroid-1,mean_intensity,z
7,1761.0,569.3026689381034,725.3015332197615,149.47529812606473,26
8,348.0,606.3448275862069,885.9597701149426,702.4396551724138,26
9,216.0,631.9814814814815,843.7777777777778,571.7962962962963,26
10,232.0,692.301724137931,1255.3103448275863,374.5646551724138,26
11,305.0,717.2,1279.7409836065574,485.6327868852459,26
12,142.0,755.9859154929577,1257.9507042253522,430.76056338028167,26
13,7317.0,843.7631542982097,723.1779417794178,149.01093344266775,26
14,9042.0,891.0826144658262,538.1183366511833,168.05507631055076,26
15,8044.0,912.9216807558429,692.1593734460467,149.93560417702636,26
16,226.0,1053.8230088495575,476.4513274336283,438.57964601769913,26
17,1125.0,1067.5146666666667,699.9946666666667,226.49066666666667,26
18,286.0,1062.8566433566434,426.7972027972028,694.048951048951,26
19,156.0,1071.570512820513,463.46153846153845,380.38461538461536,26
20,6629.0,1115.2876753658168,910.8996832101373,151.05310001508522,26
21,305.0,1146.8754098360655,442.2754098360656,639.0655737704918,26
22,301.0,1160.3355481727574,474.3820598006645,533.7242524916943,26
23,185.0,1258.1351351351352,1576.0594594594595,492.18918918918916,26
24,298.0,1278.1476510067114,1602.3590604026845,581.8288590604027,26
25,270.0,1304.2074074074073,1593.5703703703705,589.7814814814815,26
26,387.0,1342.7984496124031,1595.0878552971576,492.46770025839794,26
27,8257.0,1425.211941383069,1059.455734528279,155.00714545234348,26
28,6411.0,1489.3289658399626,1097.0209015754172,153.31508345031978,26
29,5867.0,1520.1779444349752,1144.9152889040395,159.05437191068688,26
30,187.0,1472.3368983957218,367.4598930481283,448.048128342246,26
31,159.0,1477.0188679245282,407.64150943396226,233.53459119496856,26
32,108.0,1498.3425925925926,395.06481481481484,240.62962962962962,26
33,8480.0,1548.5281839622642,978.222641509434,168.8692216981132,26
34,120.0,1508.3833333333334,411.7083333333333,362.2916666666667,26
35,118.0,1570.2796610169491,582.4152542372881,560.3389830508474,26
36,143.0,1602.7972027972028,549.2867132867133,344.90909090909093,26
37,1645.0,1649.00547112462,557.1823708206687,968.6966565349544,26
38,661.0,1764.9183055975793,55.829046898638424,275.1391830559758,26
39,438.0,1791.945205479452,292.17808219178085,265.2488584474886,26
1,1810.0,14.530386740331492,474.91270718232045,723.0513812154696,27
2,532.0,95.0093984962406,472.8646616541353,280.09774436090225,27
3,3832.0,243.47520876826724,349.6615344467641,606.6503131524008,27
4,975.0,315.7046153846154,1502.9220512820514,211.99179487179487,27
5,6568.0,513.398903775883,1305.0013702801461,139.721071863581,27
6,276.0,606.3586956521739,886.213768115942,679.8442028985507,27
7,154.0,632.2922077922078,843.6298701298701,464.90909090909093,27
8,339.0,691.141592920354,1253.9587020648967,401.1592920353982,27
9,425.0,717.1529411764706,1279.2941176470588,476.39529411764704,27
10,196.0,755.4438775510204,1258.0204081632653,321.5051020408163,27
11,13693.0,899.3120572555321,535.408675965822,160.0372453078215,27
12,1894.0,879.3944033790918,1215.5364308342132,166.34582893347414,27
13,458.0,1062.6681222707423,427.72489082969435,426.18558951965065,27
14,789.0,1067.6565272496832,699.6096324461344,217.01394169835234,27
15,534.0,1147.0749063670412,442.65355805243445,378.60299625468167,27
16,524.0,1160.395038167939,474.0820610687023,404.4770992366412,27
