label,area,centroid-0,centroid-1,mean_intensity,z
43,6.0,57.5,212.66666666666666,185.5,30
44,63.0,56.6031746031746,218.23809523809524,171.65079365079364,30
45,24.0,54.291666666666664,131.875,165.91666666666666,30
46,58.0,55.44827586206897,226.0344827586207,169.68965517241378,30
47,5.0,55.8,221.8,167.4,30
48,101.0,70.17821782178218,116.65346534653466,184.009900990099,30
49,80.0,82.7125,126.1125,248.3625,30
50,115.0,89.48695652173913,150.47826086956522,189.48695652173913,30
51,91.0,98.47252747252747,117.32967032967034,177.52747252747253,30
52,55.0,102.30909090909091,105.34545454545454,210.61818181818182,30
53,108.0,102.63888888888889,77.87037037037037,190.84259259259258,30
54,20.0,104.4,114.2,186.5,30
55,361.0,130.6315789473684,60.96952908587257,163.16897506925207,30
56,47.0,133.0,68.25531914893617,161.93617021276594,30
57,1.0,40.0,201.0,148.0,30
58,13.0,42.07692307692308,204.3846153846154,170.92307692307693,30
59,7.0,41.42857142857143,209.0,158.14285714285714,30
60,2.0,41.5,65.0,150.0,30
61,3.0,42.0,74.0,171.33333333333334,30
62,6.0,43.833333333333336,210.5,166.66666666666666,30
63,54.0,49.833333333333336,105.35185185185185,172.2037037037037,30
64,27.0,49.925925925925924,112.0,163.77777777777777,30
65,16.0,47.9375,116.3125,163.8125,30
66,3.0,48.0,118.66666666666667,182.66666666666666,30
67,14.0,49.92857142857143,151.42857142857142,170.85714285714286,30
68,3.0,48.0,157.0,172.33333333333334,30
69,92.0,53.21739130434783,160.07608695652175,163.56521739130434,30
70,39.0,53.48717948717949,153.0,162.0,30
71,2.0,50.5,54.0,160.0,30
72,71.0,53.54929577464789,144.0,161.54929577464787,30
73,40.0,55.075,104.6,178.175,30
74,25.0,54.92,118.36,164.24,30
75,18.0,55.72222222222222,140.22222222222223,162.22222222222223,30
76,14.0,53.42857142857143,112.07142857142857,162.07142857142858,30
77,10.0,53.3,119.9,159.7,30
78,29.0,54.03448275862069,125.27586206896552,159.58620689655172,30
79,1.0,52.0,127.0,149.0,30
80,9.0,52.666666666666664,133.11111111111111,164.33333333333334,30
81,91.0,57.24175824175824,172.65934065934067,182.54945054945054,30
82,16.0,57.1875,109.125,181.75,30
83,6.0,58.833333333333336,176.5,205.0,30
84,16.0,64.5,74.125,187.375,30
85,46.0,73.21739130434783,128.06521739130434,186.8695652173913,30
86,42.0,78.4047619047619,50.54761904761905,180.83333333333334,30
87,3.0,94.33333333333333,141.0,180.66666666666666,30
88,110.0,127.07272727272728,55.86363636363637,162.1909090909091,30
89,3.0,114.33333333333333,60.0,151.0,30
90,180.0,127.03333333333333,50.48888888888889,160.5388888888889,30
91,13.0,120.07692307692308,77.76923076923077,164.53846153846155,30
92,2.0,123.0,77.0,158.0,30
93,39.0,130.69230769230768,40.794871794871796,157.17948717948718,30
94,24.0,132.95833333333334,72.20833333333333,157.875,30
15,175.0,102.56,93.30285714285715,256.09714285714284,31
16,80.0,55.85,189.4375,352.5125,31
